_index,_id,_version,_score,_source.predecoder.hostname,_source.predecoder.program_name,_source.predecoder.timestamp,_source.agent.name,_source.agent.id,_source.manager.name,_source.data.srcip,_source.data.dstuser,_source.data.srcport,_source.rule.mail,_source.rule.level,_source.rule.hipaa,_source.rule.pci_dss,_source.rule.tsc,_source.rule.description,_source.rule.groups,_source.rule.nist_800_53,_source.rule.gdpr,_source.rule.firedtimes,_source.rule.mitre.technique,_source.rule.mitre.id,_source.rule.mitre.tactic,_source.rule.id,_source.rule.gpg13,_source.decoder.parent,_source.decoder.name,_source.full_log,_source.input.type,_source.@timestamp,_source.location,_source.id,_source.timestamp,_source.data.uid,_source.data.euid,_source.data.tty,_source.data.srcuser,_source.data.pwd,_source.data.command,_source.decoder.ftscomment
wazuh-alerts-4.x-2026.02.11,YKgcTJwB92Rb1F_ZQ4EF,1,1,wazuh-manager,sshd,Feb 11 09:50:42,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,49086,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",304,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:50:42 wazuh-manager sshd[4374]: Failed password for cyber from 192.168.217.133 port 49086 ssh2,log,"Feb 11, 2026 @ 12:50:44.470",journald,1770803444.327011,"Feb 11, 2026 @ 12:50:44.470", , , , , , , 
wazuh-alerts-4.x-2026.02.11,Y6gcTJwB92Rb1F_ZQ4EF,1,1,wazuh-manager,sshd,Feb 11 09:50:43,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,49136,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",307,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:50:43 wazuh-manager sshd[4380]: Failed password for cyber from 192.168.217.133 port 49136 ssh2,log,"Feb 11, 2026 @ 12:50:44.470",journald,1770803444.328457,"Feb 11, 2026 @ 12:50:44.470", , , , , , , 
wazuh-alerts-4.x-2026.02.11,a6gcTJwB92Rb1F_ZQ4EF,1,1,wazuh-manager,sshd,Feb 11 09:50:43,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,49206,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",314,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:50:43 wazuh-manager sshd[4392]: Failed password for cyber from 192.168.217.133 port 49206 ssh2,log,"Feb 11, 2026 @ 12:50:44.473",journald,1770803444.332313,"Feb 11, 2026 @ 12:50:44.473", , , , , , , 
wazuh-alerts-4.x-2026.02.11,bKgcTJwB92Rb1F_ZQ4EF,1,1,wazuh-manager,sshd,Feb 11 09:50:43,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,49154,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",315,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:50:43 wazuh-manager sshd[4384]: Failed password for cyber from 192.168.217.133 port 49154 ssh2,log,"Feb 11, 2026 @ 12:50:44.473",journald,1770803444.332795,"Feb 11, 2026 @ 12:50:44.473", , , , , , , 
wazuh-alerts-4.x-2026.02.11,bagcTJwB92Rb1F_ZToGU,1,1,wazuh-manager,sshd,Feb 11 09:50:44,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,49084,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",45,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:50:44 wazuh-manager sshd[4372]: Failed password for cyber from 192.168.217.133 port 49084 ssh2,log,"Feb 11, 2026 @ 12:50:46.473",journald,1770803446.333277,"Feb 11, 2026 @ 12:50:46.473", , , , , , , 
wazuh-alerts-4.x-2026.02.11,cagcTJwB92Rb1F_ZToGU,1,1,wazuh-manager,sshd,Feb 11 09:50:45,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,49136,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",319,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:50:45 wazuh-manager sshd[4380]: Failed password for cyber from 192.168.217.133 port 49136 ssh2,log,"Feb 11, 2026 @ 12:50:46.474",journald,1770803446.335205,"Feb 11, 2026 @ 12:50:46.474", , , , , , , 
wazuh-alerts-4.x-2026.02.11,dagcTJwB92Rb1F_ZToGU,1,1,wazuh-manager,sshd,Feb 11 09:50:46,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,49172,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",46,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:50:46 wazuh-manager sshd[4387]: Failed password for cyber from 192.168.217.133 port 49172 ssh2,log,"Feb 11, 2026 @ 12:50:46.474",journald,1770803446.337133,"Feb 11, 2026 @ 12:50:46.474", , , , , , , 
wazuh-alerts-4.x-2026.02.11,eagcTJwB92Rb1F_ZUoF5,1,1,wazuh-manager,sshd,Feb 11 09:50:47,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,49074,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",326,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:50:47 wazuh-manager sshd[4370]: Failed password for cyber from 192.168.217.133 port 49074 ssh2,log,"Feb 11, 2026 @ 12:50:48.477",journald,1770803448.339061,"Feb 11, 2026 @ 12:50:48.477", , , , , , , 
wazuh-alerts-4.x-2026.02.11,gagcTJwB92Rb1F_ZUoF6,1,1,wazuh-manager,sshd,Feb 11 09:50:47,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,49084,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",333,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:50:47 wazuh-manager sshd[4372]: Failed password for cyber from 192.168.217.133 port 49084 ssh2,log,"Feb 11, 2026 @ 12:50:48.477",journald,1770803448.342917,"Feb 11, 2026 @ 12:50:48.477", , , , , , , 
wazuh-alerts-4.x-2026.02.11,oqgcTJwB92Rb1F_ZfYGN,1,1,wazuh-manager,sshd,Feb 11 09:50:57,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,49106,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",362,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:50:57 wazuh-manager sshd[4376]: Failed password for cyber from 192.168.217.133 port 49106 ssh2,log,"Feb 11, 2026 @ 12:50:58.505",journald,1770803458.358823,"Feb 11, 2026 @ 12:50:58.505", , , , , , , 
wazuh-alerts-4.x-2026.02.11,pqgcTJwB92Rb1F_ZfYGN,1,1,wazuh-manager,sshd,Feb 11 09:50:57,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,49136,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",52,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:50:57 wazuh-manager sshd[4380]: Failed password for cyber from 192.168.217.133 port 49136 ssh2,log,"Feb 11, 2026 @ 12:50:58.507",journald,1770803458.360751,"Feb 11, 2026 @ 12:50:58.507", , , , , , , 
wazuh-alerts-4.x-2026.02.11,qKgcTJwB92Rb1F_ZfYGN,1,1,wazuh-manager,sshd,Feb 11 09:50:58,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,49172,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",367,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:50:58 wazuh-manager sshd[4387]: Failed password for cyber from 192.168.217.133 port 49172 ssh2,log,"Feb 11, 2026 @ 12:50:58.507",journald,1770803458.361715,"Feb 11, 2026 @ 12:50:58.507", , , , , , , 
wazuh-alerts-4.x-2026.02.11,qqgcTJwB92Rb1F_ZfYGN,1,1,wazuh-manager,sshd,Feb 11 09:50:58,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,49162,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",369,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:50:58 wazuh-manager sshd[4386]: Failed password for cyber from 192.168.217.133 port 49162 ssh2,log,"Feb 11, 2026 @ 12:50:58.507",journald,1770803458.362679,"Feb 11, 2026 @ 12:50:58.507", , , , , , , 
wazuh-alerts-4.x-2026.02.11,xqgcTJwB92Rb1F_ZgYGf,1,1,wazuh-manager,sshd,Feb 11 09:50:59,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber, ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",66,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]", ,pam,Feb 11 09:50:59 wazuh-manager sshd[4404]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.217.133  user=cyber,log,"Feb 11, 2026 @ 12:51:00.505",journald,1770803460.380647,"Feb 11, 2026 @ 12:51:00.505",0,0,ssh, , , , 
wazuh-alerts-4.x-2026.02.11,zagcTJwB92Rb1F_ZgYGf,1,1,wazuh-manager,sshd,Feb 11 09:50:59,wazuh-manager,000,wazuh-manager, , , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",syslog: User authentication failure.,"[""syslog"",""access_control"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",67, , , ,2501,"[""7.8""]", ,sshd,Feb 11 09:50:59 wazuh-manager sshd[4387]: Disconnecting authenticating user cyber 192.168.217.133 port 49172: Too many authentication failures [preauth],log,"Feb 11, 2026 @ 12:51:00.505",journald,1770803460.384033,"Feb 11, 2026 @ 12:51:00.505", , , , , , , 
wazuh-alerts-4.x-2026.02.11,0KgcTJwB92Rb1F_ZgYGf,1,1,wazuh-manager,sshd,Feb 11 09:50:59,wazuh-manager,000,wazuh-manager, , , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",syslog: User authentication failure.,"[""syslog"",""access_control"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",68, , , ,2501,"[""7.8""]", ,sshd,Feb 11 09:50:59 wazuh-manager sshd[4388]: Disconnecting authenticating user cyber 192.168.217.133 port 49182: Too many authentication failures [preauth],log,"Feb 11, 2026 @ 12:51:00.505",journald,1770803460.385461,"Feb 11, 2026 @ 12:51:00.505", , , , , , , 
wazuh-alerts-4.x-2026.02.11,06gcTJwB92Rb1F_ZgYGf,1,1,wazuh-manager,sshd,Feb 11 09:51:00,wazuh-manager,000,wazuh-manager, , , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",syslog: User authentication failure.,"[""syslog"",""access_control"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",69, , , ,2501,"[""7.8""]", ,sshd,Feb 11 09:51:00 wazuh-manager sshd[4389]: Disconnecting authenticating user cyber 192.168.217.133 port 49198: Too many authentication failures [preauth],log,"Feb 11, 2026 @ 12:51:00.506",journald,1770803460.388500,"Feb 11, 2026 @ 12:51:00.506", , , , , , , 
wazuh-alerts-4.x-2026.02.11,2agcTJwB92Rb1F_ZgYGf,1,1,wazuh-manager,sshd,Feb 11 09:51:00,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber, ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",69,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]", ,pam,Feb 11 09:51:00 wazuh-manager sshd[4411]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.217.133  user=cyber,log,"Feb 11, 2026 @ 12:51:00.506",journald,1770803460.391505,"Feb 11, 2026 @ 12:51:00.506",0,0,ssh, , , , 
wazuh-alerts-4.x-2026.02.11,26gcTJwB92Rb1F_ZgYGf,1,1,wazuh-manager,sshd,Feb 11 09:51:00,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber, ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",71,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]", ,pam,Feb 11 09:51:00 wazuh-manager sshd[4409]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.217.133  user=cyber,log,"Feb 11, 2026 @ 12:51:00.506",journald,1770803460.392579,"Feb 11, 2026 @ 12:51:00.506",0,0,ssh, , , , 
wazuh-alerts-4.x-2026.02.11,36gcTJwB92Rb1F_ZjYEx,1,1,wazuh-manager,sshd,Feb 11 09:51:00,wazuh-manager,000,wazuh-manager, , , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",syslog: User authentication failure.,"[""syslog"",""access_control"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",71, , , ,2501,"[""7.8""]", ,sshd,Feb 11 09:51:00 wazuh-manager sshd[4370]: Disconnecting authenticating user cyber 192.168.217.133 port 49074: Too many authentication failures [preauth],log,"Feb 11, 2026 @ 12:51:02.506",journald,1770803462.395748,"Feb 11, 2026 @ 12:51:02.506", , , , , , , 
wazuh-alerts-4.x-2026.02.11,4agcTJwB92Rb1F_ZjYEx,1,1,wazuh-manager,sshd,Feb 11 09:51:00,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber, ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",73,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]", ,pam,Feb 11 09:51:00 wazuh-manager sshd[4420]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.217.133  user=cyber,log,"Feb 11, 2026 @ 12:51:02.507",journald,1770803462.396788,"Feb 11, 2026 @ 12:51:02.507",0,0,ssh, , , , 
wazuh-alerts-4.x-2026.02.11,4qgcTJwB92Rb1F_ZjYEx,1,1,wazuh-manager,sshd,Feb 11 09:51:01,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,44978,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",53,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:51:01 wazuh-manager sshd[4396]: Failed password for cyber from 192.168.217.133 port 44978 ssh2,log,"Feb 11, 2026 @ 12:51:02.507",journald,1770803462.397325,"Feb 11, 2026 @ 12:51:02.507", , , , , , , 
wazuh-alerts-4.x-2026.02.11,46gcTJwB92Rb1F_ZjYEx,1,1,wazuh-manager,sshd,Feb 11 09:51:01,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,44984,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",373,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:51:01 wazuh-manager sshd[4398]: Failed password for cyber from 192.168.217.133 port 44984 ssh2,log,"Feb 11, 2026 @ 12:51:02.511",journald,1770803462.397807,"Feb 11, 2026 @ 12:51:02.511", , , , , , , 
wazuh-alerts-4.x-2026.02.11,5KgcTJwB92Rb1F_ZjYEx,1,1,wazuh-manager,sshd,Feb 11 09:51:01,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,44992,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",374,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:51:01 wazuh-manager sshd[4400]: Failed password for cyber from 192.168.217.133 port 44992 ssh2,log,"Feb 11, 2026 @ 12:51:02.511",journald,1770803462.398289,"Feb 11, 2026 @ 12:51:02.511", , , , , , , 
wazuh-alerts-4.x-2026.02.11,6agcTJwB92Rb1F_ZjYEx,1,1,wazuh-manager,sshd,Feb 11 09:51:02,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,46286,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",379,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:51:02 wazuh-manager sshd[4411]: Failed password for cyber from 192.168.217.133 port 46286 ssh2,log,"Feb 11, 2026 @ 12:51:02.511",journald,1770803462.400699,"Feb 11, 2026 @ 12:51:02.511", , , , , , , 
wazuh-alerts-4.x-2026.02.11,nagbTJwB92Rb1F_Z8IDz,1,1,wazuh-manager,sshd,Feb 11 09:50:20,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,49694,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",225,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:50:20 wazuh-manager sshd[4314]: Failed password for cyber from 192.168.217.133 port 49694 ssh2,log,"Feb 11, 2026 @ 12:50:22.400",journald,1770803422.218043,"Feb 11, 2026 @ 12:50:22.400", , , , , , , 
wazuh-alerts-4.x-2026.02.11,oKgbTJwB92Rb1F_Z8IDz,1,1,wazuh-manager,sshd,Feb 11 09:50:20,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,49748,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",228,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:50:20 wazuh-manager sshd[4319]: Failed password for cyber from 192.168.217.133 port 49748 ssh2,log,"Feb 11, 2026 @ 12:50:22.400",journald,1770803422.219489,"Feb 11, 2026 @ 12:50:22.400", , , , , , , 
wazuh-alerts-4.x-2026.02.11,q6gbTJwB92Rb1F_Z8IDz,1,1,wazuh-manager,sshd,Feb 11 09:50:21,wazuh-manager,000,wazuh-manager, , , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",syslog: User authentication failure.,"[""syslog"",""access_control"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",35, , , ,2501,"[""7.8""]", ,sshd,Feb 11 09:50:21 wazuh-manager sshd[4318]: Disconnecting authenticating user cyber 192.168.217.133 port 49716: Too many authentication failures [preauth],log,"Feb 11, 2026 @ 12:50:22.401",journald,1770803422.224661,"Feb 11, 2026 @ 12:50:22.401", , , , , , , 
wazuh-alerts-4.x-2026.02.11,ragbTJwB92Rb1F_Z8IDz,1,1,wazuh-manager,sshd,Feb 11 09:50:21,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber,49808,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",33,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",sshd,sshd,Feb 11 09:50:21 wazuh-manager sshd[4325]: Failed password for cyber from 192.168.217.133 port 49808 ssh2,log,"Feb 11, 2026 @ 12:50:22.401",journald,1770803422.225701,"Feb 11, 2026 @ 12:50:22.401", , , , , , , 
wazuh-alerts-4.x-2026.02.11,r6gbTJwB92Rb1F_Z8IDz,1,1,wazuh-manager,sshd,Feb 11 09:50:21,wazuh-manager,000,wazuh-manager,192.168.217.133,cyber, ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",40,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]", ,pam,Feb 11 09:50:21 wazuh-manager sshd[4343]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.217.133  user=cyber,log,"Feb 11, 2026 @ 12:50:22.401",journald,1770803422.226665,"Feb 11, 2026 @ 12:50:22.401",0,0,ssh, , , , 
wazuh-alerts-4.x-2026.02.11,sqgbTJwB92Rb1F_Z8IDz,1,1,wazuh-manager,sshd,Feb 11 09:50:21,wazuh-manager,000,wazuh-manager, , , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",syslog: User authentication failure.,"[""syslog"",""access_control"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",36, , , ,2501,"[""7.8""]", ,sshd,Feb 11 09:50:21 wazuh-manager sshd[4319]: Disconnecting authenticating user cyber 192.168.217.133 port 49748: Too many authentication failures [preauth],log,"Feb 11, 2026 @ 12:50:22.407",journald,1770803422.228127,"Feb 11, 2026 @ 12:50:22.407", , , , , , , 
